219.0
216.0
212.5
207.5
202.0
196.0
190.0
183.5
176.5
169.0
161.0
153.0
145.5
138.0
130.5
123.5
117.0
110.5
103.5
98.5
93.5
89.0
85.5
82.5
80.0
78.0
77.5
77.5
77.5
77.5
83.5
87.0
91.0
95.0
100.5
105.0
110.5
116.5
122.0
128.5
135.0
141.5
147.5
153.0
159.0
164.0
169.5
174.5
178.5
183.0
186.5
189.5
192.0
194.0
195.0
196.0
196.0
196.0
195.0
193.5
191.5
189.0
186.0
183.0
179.0
175.5
171.0
167.0
162.0
157.0
152.5
147.0
142.5
137.5
133.0
129.0
124.5
121.0
117.0
114.0
111.0
109.0
107.0
105.0
104.0
103.5
103.5
103.5
104.5
104.5
105.5
107.0
109.0
111.5
114.0
117.0
120.0
123.5
127.0
131.0
134.0
138.5
142.0
146.0
150.0
153.5
157.0
160.0
163.0
166.0
168.5
170.5
172.5
174.0
175.5
176.5
177.0
177.0
177.0
176.0
175.5
174.0
173.0
171.0
169.0
166.5
164.5
162.0
159.0
156.0
153.5
150.5
147.5
144.0
141.5
138.5
136.0
133.5
131.0
129.0
127.0
125.0
123.5
122.5
121.5
121.0
120.5
120.5
120.5
121.0
121.5
122.5
124.0
125.0
127.0
128.5
130.5
132.5
135.0
137.0
139.5
142.0
144.0
146.0
147.0
148.5
151.0
153.0
155.0
156.5
158.5
160.0
161.0
162.5
163.5
164.0
164.5
165.0
165.5
